seqnames	start	end
5	25179774	25180404
5	25190748	25191284
5	25224937	25225601
5	25231700	25232317
5	25235034	25235551
5	25235909	25236499
5	25240433	25241033
5	25241971	25242565
5	2524260	2524833
5	25247324	25248072
5	25259029	25259625
5	25263696	25264550
5	25291326	25292025
5	2529271	2529855
5	25324337	25324917
5	25327673	25328236
5	2533260	2533929
5	25336785	25337375
5	25343355	25343883
5	25343883	25344536
5	25345172	25345909
5	25381575	25382224
5	25383378	25383945
5	25411849	25412520
5	25412520	25413086
5	25422082	25422938
5	25430407	25430925
5	25431337	25431843
5	25436678	25437439
5	25439517	25440155
5	25440155	25440768
5	25458465	25459181
5	25462348	25462936
5	25476501	25477187
5	25477187	25477803
5	25484360	25484887
5	25497679	25498225
5	25503084	25503867
5	25518052	25518955
5	25529208	25529770
5	25535700	25536365
5	25536365	25536906
5	2555106	2556041
5	25554010	25554536
5	25587530	25588034
5	25609084	25609907
5	25612750	25613352
5	25622125	25622801
5	25623050	25623678
5	25623678	25624473
5	25636476	25637090
5	25647503	25648037
5	25649532	25650196
5	25650196	25650782
5	25653315	25653860
5	25656316	25656880
5	25658745	25659379
5	25662139	25662675
5	25662675	25663476
5	25665929	25666575
5	25667811	25668685
5	25685704	25686361
5	25695146	25695800
5	25702345	25703205
5	25706236	25706846
5	25713933	25714441
5	25717168	25717792
5	25722535	25723123
5	25725476	25726105
5	25732896	25733439
5	25755054	25755627
5	25761509	25762395
5	25775131	25775935
5	25793674	25794301
5	2579974	2580581
5	25801042	25801719
5	25804618	25805647
5	25805840	25806714
5	25814191	25814802
5	25815489	25816059
5	25816628	25817246
5	25823490	25824273
5	25832576	25833162
5	25836176	25836775
5	25840949	25841585
5	25861907	25862755
5	25867928	25868464
5	25876335	25876957
5	2587805	2588413
5	25880718	25881399
5	25886455	25887034
5	25887034	25887908
5	25890319	25891100
5	25900124	25900663
5	25906452	25907218
5	25907218	25907766
5	25907766	25908348
5	25909874	25910435
5	25920096	25920755
5	25929116	25929773
5	25934010	25934584
5	25939102	25939632
5	25939946	25940646
5	25972497	25973207
5	25977261	25977760
5	25986236	25986898
5	25991202	25991850
5	25996078	25996819
5	26002397	26003091
5	26014926	26015457
5	26018632	26019142
5	2602729	2603317
5	26029567	26030090
5	26033865	26034503
5	26036135	26036786
5	26042394	26043286
5	26043586	26044174
5	26070685	26071291
5	26077816	26078671
5	26088209	26088766
5	26096307	26096851
5	26097099	26097616
5	26101577	26102119
5	26111531	26112112
5	26115794	26116328
5	26120540	26121136
5	26126689	26127195
5	26129962	26130800
5	26133847	26134788
5	26138385	26138893
5	26139971	26140547
5	2614470	2615048
5	2615048	2615948
5	26150974	26151519
5	26170719	26171532
5	26213529	26214122
5	26214495	26215024
5	26215389	26216088
5	26235742	26236349
5	26241927	26242450
5	26242450	26243196
5	26243999	26244627
5	26247738	26248306
5	2625226	2625737
5	26253112	26253647
5	26257197	26257851
5	26260255	26260919
5	26264796	26265505
5	26280065	26280728
5	26280728	26281231
5	26285196	26285933
5	26286288	26286822
5	26315818	26316353
5	26321749	26322270
5	26332829	26333487
5	26333487	26334250
5	26350438	26351121
5	26354522	26355034
5	26365695	26366354
5	26366735	26367262
5	26367262	26367809
5	26368078	26368577
5	2637182	2637776
5	26394242	26394829
5	2640614	2641292
5	26411480	26412247
5	26425234	26425748
5	26433666	26434211
5	26456041	26456588
5	26460369	26460940
5	26472410	26472958
5	26482173	26482880
5	26498834	26499584
5	26506203	26506973
5	26507582	26508148
5	2650819	2651321
5	26527376	26528047
5	26537983	26538504
5	26540999	26541587
5	26555639	26556345
5	26561592	26562131
5	26570729	26571381
5	26572063	26572638
5	26573726	26574241
5	26579347	26580096
5	26584442	26584990
5	26604808	26605331
5	26605331	26606257
5	26612715	26613416
5	26616800	26617324
5	26626849	26627379
5	26634912	26635449
5	26640547	26641150
5	26641284	26641884
5	26644941	26645517
5	26653226	26653752
5	26657391	26658278
5	26659350	26659975
5	26662824	26663594
5	26667587	26668172
5	26668172	26668702
5	26670721	26671271
5	26678118	26678756
5	26682316	26683024
5	26687766	26688607
5	26700508	26701193
5	26721186	26721755
5	26731415	26731953
5	26731953	26732475
5	26732475	26733276
5	26747748	26748271
5	26751635	26752274
5	26752436	26753135
5	26762545	26763189
5	26764674	26765229
5	26765229	26765838
5	26767594	26768101
5	26769427	26770083
5	26770659	26771365
5	26771413	26772111
5	2678651	2679252
5	26789926	26790690
5	2679590	2680176
5	26804403	26805100
5	26805326	26805942
5	26808088	26808755
5	26809968	26810514
5	26812102	26812701
5	26812701	26813458
5	26816874	26817470
5	2681974	2682672
5	26845210	26845834
5	26847617	26848289
5	26849822	26850332
5	26850595	26851152
5	26852654	26853260
5	26853489	26854086
5	26869890	26870466
5	26870663	26871212
5	26871492	26872014
5	26875493	26876009
5	26876367	26876957
5	2687689	2688348
5	26876957	26877652
5	26880381	26881093
5	26883961	26884606
5	26887094	26887770
5	26894198	26894892
5	26897721	26898356
5	26899514	26900014
5	26900014	26900688
5	26905541	26906120
5	26906314	26907086
5	26908579	26909078
5	26912153	26912873
5	26918079	26918671
5	26924943	26925501
5	26925895	26926428
5	26932980	26933769
5	2693900	2694432
5	26946247	26946802
5	26949867	26950410
5	26957504	26958020
5	26960596	26961203
5	26964121	26964700
5	26965821	26966391
5	270955	271519
5	272062	272731
5	2726994	2727828
5	2742868	2743748
5	2770470	2771062
5	2774184	2774861
5	278128	278779
5	278779	279403
5	279403	280052
5	2803008	2803678
5	281347	282350
5	2813581	2814239
5	2828377	2829150
5	2839041	2839554
5	2847885	2848687
5	2860695	2861266
5	2861664	2862207
5	2878491	2879327
5	2895058	2895783
5	2933408	2934068
5	2936931	2937431
5	2939463	2940035
5	2940035	2940569
5	2946426	2947109
5	2947896	2948761
5	2982893	2983579
5	2987653	2988360
5	3020129	3020740
5	3021023	3021585
5	3025706	3026326
5	3030745	3031289
5	3048680	3049223
5	3054888	3055426
5	3062477	3062992
5	306695	307275
5	3071907	3072413
5	3072621	3073139
5	3078576	3079247
5	308716	309268
5	3107714	3108270
5	3119747	3120458
5	31230	31783
5	3123996	3124598
5	3131531	3132231
5	3140359	3140880
5	3143060	3143603
5	314842	315611
5	3156400	3156977
5	3168785	3169323
5	3172968	3173708
5	3184613	3185112
5	3190869	3191390
5	3204565	3205340
5	3205383	3206108
5	3225097	3225798
5	323082	323702
5	3234394	3235065
5	3238444	3238993
5	3240826	3241550
5	3243628	3244128
5	3269529	3270186
5	3283745	3284348
5	3297352	3297901
5	3304226	3305081
5	3323314	3324201
5	3342948	3343522
5	3343908	3344575
5	3359797	3360310
5	3367916	3368689
5	337709	338478
5	3383962	3384910
5	3385226	3385987
5	3392965	3393486
5	3397976	3398494
5	3398494	3398999
5	3400021	3400582
5	3406118	3406867
5	3406912	3407612
5	340828	341341
5	3409803	3410507
5	3444000	3444875
5	3444875	3445512
5	3447675	3448183
5	3448183	3448801
5	3463839	3464525
5	3466300	3466900
5	3467902	3468605
5	3470231	3471094
5	3471102	3471699
5	3478118	3478619
5	3480365	3480968
5	3489826	3490415
5	3505084	3505750
5	3508325	3509033
5	3509177	3509902
5	3513112	3513742
5	3513973	3514850
5	3514850	3515528
5	3519995	3520570
5	3520570	3521114
5	3524059	3524725
5	352492	352999
5	3525599	3526115
5	3526115	3526683
5	3544756	3545332
5	3566695	3567272
5	356835	357585
5	3579721	3580316
5	3608623	3609375
5	3615615	3616250
5	3641766	3642317
5	3668527	3669037
5	3679157	3679943
5	3695760	3696268
5	3701034	3701840
5	3705779	3706348
5	3731651	3732658
5	3737993	3738689
5	3743810	3744384
5	3758580	3759294
5	3780200	3780702
5	3783644	3784292
5	3790437	3791024
5	3797126	3797844
5	3798596	3799143
5	3799143	3799655
5	381482	382115
5	3815771	3816389
5	382781	383314
5	3846709	3847340
5	3848004	3848572
5	3853159	3853675
5	3854104	3854669
5	3856895	3857407
5	385708	386537
5	3857734	3858277
5	3858277	3858804
5	3861548	3862089
5	3864329	3864865
5	3880566	3881092
5	388517	389241
5	3889113	3889699
5	3893770	3894500
5	3901254	3901894
5	3901894	3902575
5	394548	395170
5	3955521	3956541
5	3963286	3963956
5	3982199	3982722
5	3990260	3990788
5	3991099	3991858
5	4012127	4012719
5	4027234	4027752
5	4034265	4034781
5	4041928	4042506
5	4050041	4050908
5	4053484	4054033
5	4054033	4054686
5	40568	41184
5	4067393	4068238
5	4071553	4072060
5	4075321	4076228
5	4091860	4092482
5	4092482	4093051
5	4101819	4102484
5	412941	413567
5	4151500	4152089
5	4152089	4153111
5	4153111	4153721
5	4155137	4155893
5	4156056	4156768
5	4161709	4162504
5	4175021	4175536
5	4179719	4180481
5	4180481	4181143
5	4184116	4184705
5	418555	419141
5	4194753	4195347
5	4199887	4200433
5	4203147	4203911
5	4206417	4207038
5	4212956	4213725
5	4216949	4217847
5	4233759	4234330
5	4241683	4242339
5	4254500	4255560
5	4262273	4262891
5	4262981	4263506
5	4275459	4276134
5	4276706	4277363
5	4314802	4315522
5	4334975	4335624
5	433959	434572
5	4359615	4360191
5	4360191	4360755
5	4409582	4410208
5	442142	442838
5	442838	443535
5	4430783	4431630
5	4431630	4432251
5	4457274	4458161
5	4460370	4460934
5	4464449	4464981
5	4476853	4477394
5	4519970	4520522
5	4522833	4523591
5	4528974	4529682
5	4530160	4531016
5	4539808	4540471
5	4542504	4543075
5	4553293	4553839
5	4554566	4555256
5	4575138	4575812
5	4582858	4583359
5	4587924	4588951
5	459795	460458
5	4620675	4621280
5	4622042	4622695
5	462207	462807
5	4629350	4629883
5	4630419	4630984
5	4633986	4634618
5	4634618	4635179
5	4641795	4642305
5	4651613	4652144
5	4667392	4667915
5	4672878	4673436
5	4673744	4674273
5	4676465	4677209
5	4690246	4691128
5	4710267	4710836
5	4722283	4722806
5	473345	474204
5	4735135	4735639
5	4743332	4743872
5	4745691	4746311
5	4752938	4753561
5	4753561	4754143
5	4755179	4755851
5	4767698	4768220
5	4768313	4768908
5	4779268	4780122
5	4800784	4801423
5	4811625	4812164
5	4866350	4866900
5	4873534	4874309
5	4874309	4874902
5	489263	489897
5	4900968	4901571
5	4902957	4903516
5	4907196	4907710
5	4912127	4912703
5	4912967	4913635
5	4916924	4917705
5	4929803	4930436
5	4932312	4933007
5	4933577	4934152
5	4934316	4935082
5	4938748	4939441
5	4942608	4943255
5	4946057	4946761
5	4948404	4948964
5	497323	497899
5	4976919	4977484
5	4978938	4979667
5	4984524	4985095
5	4986384	4987075
5	4990014	4990600
5	5009378	5009885
5	5018348	5018882
5	5024595	5025151
5	502589	503415
5	5027317	5027866
5	5033456	5034026
5	5038293	5038870
5	5065755	5066625
5	5072558	5073277
5	5076937	5077697
5	5077697	5078276
5	507852	508563
5	5086572	5087081
5	5094242	5094906
5	512150	512721
5	5138105	5138708
5	5140300	5140849
5	5148060	5148645
5	5148645	5149156
5	5163058	5163715
5	5167673	5168314
5	5169503	5170358
5	5181361	5182024
5	5195268	5195887
5	5204970	5205569
5	520634	521195
5	5215707	5216575
5	5223629	5224131
5	5236507	5237075
5	5260180	5260799
5	5263121	5263711
5	5263999	5264632
5	5265189	5265696
5	5287734	5288236
5	5288906	5289602
5	5290247	5290847
5	529998	530632
5	5306341	5306935
5	531367	532070
5	534454	534956
5	534956	535573
5	5389632	5390364
5	5392198	5392914
5	5406696	5407352
5	5411233	5411812
5	5411959	5412523
5	541901	542478
5	5419724	5420440
5	5440463	5441072
5	5443820	5444418
5	544724	545381
5	5448193	5448731
5	5454557	5455322
5	5459524	5460134
5	547130	548151
5	5509304	5509856
5	5511595	5512183
5	5513777	5514608
5	5516810	5517621
5	552577	553266
5	553455	554016
5	5535168	5535685
5	5548658	5549340
5	5559932	5560564
5	5560701	5561366
5	5566035	5566600
5	5568015	5568551
5	5578390	5579110
5	5581151	5581675
5	5609609	5610171
5	5610504	5611030
5	5616487	5617061
5	5642521	5643023
5	5646664	5647284
5	5662391	5663063
5	5665323	5666065
5	5678061	5678737
5	5678737	5679662
5	5694199	5694759
5	5695056	5695703
5	5695849	5696681
5	571141	571710
5	5717597	5718233
5	5718233	5718833
5	581015	581681
5	5812911	5813664
5	5813897	5814532
5	5815991	5816742
5	581681	582333
5	5834167	5834953
5	5838461	5838960
5	5841975	5842726
5	5850382	5851067
5	5862847	5863632
5	5873465	5874167
5	5876070	5876698
5	5883875	5884570
5	588639	589565
5	5887228	5887875
5	5890474	5890985
5	5904936	5905644
5	5913614	5914137
5	5924346	5925040
5	5926813	5927614
5	5939278	5940061
5	5952475	5953416
5	5956762	5957286
5	5963433	5964170
5	597090	597873
5	5972075	5972865
5	5975000	5975634
5	5978269	5979180
5	5982870	5983404
5	5984344	5984955
5	5990590	5991159
5	5994911	5995430
5	6000856	6001383
5	6005084	6005753
5	6027940	6028526
5	6035294	6035982
5	6049753	6050385
5	6059569	6060166
5	6060166	6060738
5	6060738	6061345
5	6063494	6064350
5	6066278	6066817
5	608001	609025
5	6104952	6105601
5	6112396	6112949
5	6122283	6122970
5	6137526	6138025
5	6138642	6139179
5	6170170	6170854
5	6182232	6182973
5	6183802	6184414
5	6185224	6185837
5	6191100	6191743
5	6216383	6217182
5	6217514	6218093
5	622042	622637
5	6224792	6225531
5	6231049	6231619
5	6232569	6233197
5	6234474	6235268
5	6240795	6241400
5	624296	624954
5	6266648	6267237
5	6274578	6275532
5	6280410	6281118
5	6281338	6281845
5	6287629	6288292
5	6289028	6289624
5	6290153	6290710
5	630131	630638
5	6338787	6339438
5	6363601	6364129
5	6371881	6372390
5	6389981	6390609
5	6390609	6391260
5	6409580	6410156
5	641916	642505
5	6419196	6419933
5	6420205	6420764
5	6422687	6423336
5	64389	64980
5	6458032	6458574
5	6468826	6469442
5	6472870	6473669
5	6478033	6478622
5	6513649	6514269
5	6514606	6515245
5	6516165	6516955
5	6530470	6531245
5	6539579	6540290
5	6553130	6553631
5	6561520	6562461
5	659541	660122
5	661221	662585
5	6630143	6630914
5	6641373	6642087
5	6659404	6659938
5	6682097	6682740
5	6694704	6695544
5	6701332	6701843
5	671536	672057
5	6718882	6719453
5	6719453	6720122
5	6723432	6724010
5	6727528	6728221
5	6730123	6730652
5	6746312	6746876
5	6759660	6760359
5	6766301	6766920
5	6767095	6767938
5	6775789	6776560
5	6788184	6788748
5	6789548	6790101
5	6793912	6794514
5	6801200	6801938
5	6806927	6807470
5	6812097	6812724
5	6827598	6828178
5	6832232	6832851
5	6832851	6833396
5	6844337	6844988
5	6851050	6851648
5	6856433	6857399
5	6884691	6885744
5	6904043	6904631
5	694503	695072
5	6947045	6947581
5	6976558	6977075
5	6977075	6977576
5	6977714	6978224
5	6981888	6982415
5	6991083	6991881
5	6997943	6998559
5	7005192	7006038
5	7007014	7007608
5	7008243	7008742
5	7014369	7014910
5	7024236	7024778
5	7043046	7043596
5	7054916	7055500
5	7060837	7061374
5	7068926	7069544
5	7073120	7073672
5	7084848	7085551
5	709465	710282
5	70980	71792
5	7111438	7112226
5	7116199	7116748
5	7139280	7139821
5	714394	715023
5	7155710	7156334
5	7192069	7192578
5	7216101	7216618
5	7216989	7217698
5	7226141	7226711
5	7230487	7230994
5	7248804	7249373
5	7251031	7251586
5	7251744	7252349
5	7256935	7257588
5	7260258	7260941
5	7265561	7266197
5	7266898	7267624
5	7272620	7273279
5	728949	729453
5	729453	730117
5	7298942	7299499
5	7300333	7300940
5	7307264	7308083
5	731557	732215
5	7316533	7317112
5	7358505	7359128
5	7371748	7372350
5	7372931	7373512
5	7373512	7374209
5	7381802	7382346
5	7397061	7397687
5	7400966	7401751
5	740757	741390
5	7420757	7421600
5	7445424	7446347
5	7468386	7469273
5	7477805	7478396
5	74849	75555
5	7485837	7486371
5	749624	750136
5	7497583	7498226
5	7509722	7510385
5	7520890	7521661
5	7526764	7527659
5	7527663	7528374
5	7553367	7554019
5	75555	76102
5	756433	757132
5	7570878	7571543
5	757750	758461
5	7578695	7579492
5	7588759	7589432
5	7598397	7599155
5	7636985	7637685
5	764024	764681
5	7646220	7646854
5	7650387	7650935
5	766194	766889
5	7667159	7667883
5	7669835	7670472
5	7676560	7677154
5	7725621	7726178
5	773289	773962
5	7736248	7736750
5	7740767	7741414
5	7751019	7751598
5	7751996	7752564
5	7754666	7755255
5	7809776	7810472
5	7817099	7817842
5	7819477	7819993
5	7821362	7822167
5	7824928	7825512
5	7833191	7833770
5	7844117	7844721
5	7844898	7845640
5	784896	785437
5	7859594	7860446
5	7864623	7865404
5	7865642	7866330
5	787049	787810
5	7884506	7885207
5	7890120	7890828
5	7891223	7891948
5	7904128	7904825
5	7909076	7909717
5	7919149	7919680
5	7931426	7932089
5	79497	80057
5	7967986	7968657
5	7968852	7969702
5	7981185	7981687
5	7992218	7992812
5	7997234	7997733
5	800258	800820
5	8003252	8003936
5	801787	802293
5	8030858	8031357
5	8041541	8042263
5	804264	805016
5	8050059	8050626
5	8050883	8051452
5	805673	806478
5	806755	807393
5	8104116	8104662
5	8104662	8105541
5	8113006	8113571
5	8121985	8122484
5	8122484	8123242
5	8124451	8125239
5	8125239	8125882
5	8146098	8147213
5	8148288	8149026
5	8161290	8161930
5	8168699	8169267
5	8171061	8171824
5	817346	817938
5	8176211	8176900
5	8193633	8194160
5	820698	821334
5	8215758	8216473
5	8216885	8217506
5	8220166	8220953
5	8224614	8225291
5	8228516	8229123
5	8240726	8241304
5	8241579	8242461
5	8242839	8243642
5	8266002	8266673
5	8271	8914
5	8272349	8273222
5	827756	828319
5	828323	829014
5	8287918	8288894
5	8300697	8301431
5	830843	831452
5	831452	832119
5	8315854	8316560
5	834407	834935
5	8344207	8344738
5	8347879	8348489
5	8359575	8360174
5	8373747	8374294
5	8390452	8391198
5	8403899	8404656
5	8404884	8405457
5	8407094	8407895
5	8409604	8410337
5	8418736	8419507
5	8427018	8427584
5	8427584	8428258
5	8469459	8470037
5	8498113	8498709
5	8509195	8509818
5	8525558	8526144
5	8526378	8526966
5	8529248	8529869
5	8547298	8547910
5	8548291	8549015
5	8554569	8555148
5	8557726	8558294
5	8570322	8570887
5	8570887	8571532
5	858109	858810
5	8584042	8584653
5	8588416	8589050
5	8621466	8621967
5	8630838	8631402
5	8659648	8660300
5	8660300	8661149
5	866092	866648
5	8661575	8662110
5	8671444	8672000
5	8689331	8690234
5	8692628	8693237
5	8696889	8697525
5	8706273	8706954
5	8708395	8709116
5	870904	871462
5	8726623	8727332
5	8734747	8735543
5	8738242	8738932
5	8747950	8749068
5	8751997	8752665
5	8757019	8757646
5	8773153	8773786
5	8775285	8775944
5	8777107	8778026
5	8796982	8797704
5	8797999	8798620
5	8799064	8799803
5	8802593	8803100
5	8814012	8814769
5	882533	883233
5	887370	887934
5	887934	888480
5	8884646	8885528
5	8892691	8893593
5	8896247	8896856
5	8897506	8898283
5	8934636	8935164
